Claim ID,Item Type,Item ID,Item Label,Item URL,Item Status,Item Note
PKR-CLM-CAT-008,Source record,EPH-0244,Ride-On sealed-bearing mag-wheel hub kit,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0244/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0245,Sharp Racing Products bottom-bracket boot,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0245/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — April/May 1983 — Volume 2 Number 7. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0266,Firebird Delta II frame announcement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0266/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — June 1983 — Volume 2 Number 8. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0301,Firebird Delta II frame advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0301/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — July 1983 — Volume 2 Number 9. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0313,Sharp Racing Products bottom-bracket boot advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0313/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — July 1983 — Volume 2 Number 9. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0325,"Hotshot new-products panel: Mushroom grips, Eliminator II helmet, and Johar lever cover",https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0325/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — July 1983 — Volume 2 Number 9. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0333,Trick Stuff July product announcements,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0333/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — July 1983 — Volume 2 Number 9. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0342,OT Cycles custom-colour BMX wheel service,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0342/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — July 1983 — Volume 2 Number 9. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0343,"Skyway Tuff Wheel II, mini wheel, pedals, and pad updates",https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0343/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — July 1983 — Volume 2 Number 9. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0357,Hotshot Uni seat-cover and Turbo-Mag product panel,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0357/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — August 1983 — Volume 2 Number 10. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0386,OT Cycles custom-built dream-machine service,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0386/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — August 1983 — Volume 2 Number 10. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0408,"Harrogate product roundup: Rivat, Minoura, MKS, and brake controls",https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0408/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — September 1983 — Volume 2 Number 11. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0418,Boss Reynolds 501 handbuilt BMX launch,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0418/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — September 1983 — Volume 2 Number 11. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0436,September Trick Stuff product roundup,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0436/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — September 1983 — Volume 2 Number 11. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0442,Skyway coaster conversion-kit announcement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0442/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — September 1983 — Volume 2 Number 11. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0443,Yes motorized-visor helmet announcement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0443/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — September 1983 — Volume 2 Number 11. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0445,TI Reynolds experimental aero-tubing notice,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0445/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — September 1983 — Volume 2 Number 11. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0467,Oakley sliders and legaiters protective-apparel announcement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0467/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — October 1983 — Volume 2 Number 12. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0476,Retro British component line advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0476/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — October 1983 — Volume 2 Number 12. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0528,November Trick Stuff Greg Hill shirt and Hutch stem,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0528/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — November 1983 — Volume 2 Number 13. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0552,Team Gers mobile trackside repair workshop announcement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0552/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — December/January 1983 — Volume 2 Number 14. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0554,"Ride-On MX retrofit hubs, bars, posts and stunt-nuts offer",https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0554/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — December/January 1983 — Volume 2 Number 14. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0573,Strongs BMX neck-saver stem-shim and parts offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0573/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — December/January 1983 — Volume 2 Number 14. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0603,Trick Stuff December product-news roundup,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0603/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — December/January 1983 — Volume 2 Number 14. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0658,Trick Stuff February product-news roundup,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0658/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — February 1984 — Volume 2 Number 15. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0684,Skyway lavender Tuff II and CW Freestyler trend announcement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0684/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — January 1985 — Number 26. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0696,Araya XA-1 and lightweight 7L rim announcement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0696/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — January 1985 — Number 26. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0760,"DP stainless stem bolt, stunt nuts, and Firebird radpad parts advertisement",https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0760/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed text for BMX Action Bike — January 1985 — Number 26. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-008,Source record,EPH-0767,French Vitus and Super-Vitus BMX frame development project,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0767/,INCLUDED — indexed issue text; visual comparison pending.,"Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed French-language text for Bicross — July 1982 — Issue 1. This record preserves an issue-specific source occurrence using an English-language paraphrase while retaining original names, model designations, currency, and source context. Page-image comparison remains required before exact-layout quotation, image claims, or visual identity merging."
PKR-CLM-CAT-008,Source record,EPH-0768,Raleigh race clothing and equipment line announcement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0768/,INCLUDED — indexed issue text; visual comparison pending.,"Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed French-language text for Bicross — July 1982 — Issue 1. This record preserves an issue-specific source occurrence using an English-language paraphrase while retaining original names, model designations, currency, and source context. Page-image comparison remains required before exact-layout quotation, image claims, or visual identity merging."
PKR-CLM-CAT-008,Source record,EPH-0773,Confidential French manufacturer BMX range teaser,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0773/,OPEN — manufacturer identity was intentionally withheld in the period source.,"Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed French-language text for Bicross — July 1982 — Issue 1. This record preserves an issue-specific source occurrence using an English-language paraphrase while retaining original names, model designations, currency, and source context. Page-image comparison remains required before exact-layout quotation, image claims, or visual identity merging."
PKR-CLM-CAT-008,Source record,EPH-0776,Jacques Laffite Vélo-Trial launch,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0776/,INCLUDED — indexed issue text; visual comparison pending.,"Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed French-language text for Bicross — July 1982 — Issue 1. This record preserves an issue-specific source occurrence using an English-language paraphrase while retaining original names, model designations, currency, and source context. Page-image comparison remains required before exact-layout quotation, image claims, or visual identity merging."
PKR-CLM-CAT-008,Source record,EPH-0790,Pro-Tec full-face BMX helmet accessory profile,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0790/,INCLUDED — indexed issue text; visual comparison pending.,"Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed French-language text for Bicross — July 1982 — Issue 1. This record preserves an issue-specific source occurrence using an English-language paraphrase while retaining original names, model designations, currency, and source context. Page-image comparison remains required before exact-layout quotation, image claims, or visual identity merging."
PKR-CLM-CAT-008,Source record,EPH-0792,Bufalo BMX racing pants profile,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0792/,INCLUDED — indexed issue text; visual comparison pending.,"Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed French-language text for Bicross — July 1982 — Issue 1. This record preserves an issue-specific source occurrence using an English-language paraphrase while retaining original names, model designations, currency, and source context. Page-image comparison remains required before exact-layout quotation, image claims, or visual identity merging."
PKR-CLM-CAT-008,Source record,EPH-0793,Shimano DX forged-alloy seatpost profile,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0793/,INCLUDED — indexed issue text; visual comparison pending.,"Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed French-language text for Bicross — July 1982 — Issue 1. This record preserves an issue-specific source occurrence using an English-language paraphrase while retaining original names, model designations, currency, and source context. Page-image comparison remains required before exact-layout quotation, image claims, or visual identity merging."
PKR-CLM-CAT-008,Source record,EPH-0794,Bufalo custom-finished BMX frame offer,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0794/,INCLUDED — indexed issue text; visual comparison pending.,"Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed French-language text for Bicross — July 1982 — Issue 1. This record preserves an issue-specific source occurrence using an English-language paraphrase while retaining original names, model designations, currency, and source context. Page-image comparison remains required before exact-layout quotation, image claims, or visual identity merging."
PKR-CLM-CAT-008,Source record,EPH-0795,Raleigh team-color racing pants profile,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0795/,INCLUDED — indexed issue text; visual comparison pending.,"Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed French-language text for Bicross — July 1982 — Issue 1. This record preserves an issue-specific source occurrence using an English-language paraphrase while retaining original names, model designations, currency, and source context. Page-image comparison remains required before exact-layout quotation, image claims, or visual identity merging."
PKR-CLM-CAT-008,Source record,EPH-0796,Shimano DX pedal profile,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0796/,INCLUDED — indexed issue text; visual comparison pending.,"Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed French-language text for Bicross — July 1982 — Issue 1. This record preserves an issue-specific source occurrence using an English-language paraphrase while retaining original names, model designations, currency, and source context. Page-image comparison remains required before exact-layout quotation, image claims, or visual identity merging."
PKR-CLM-CAT-008,Source record,EPH-0838,BH Stop-Magic synthetic brake-block announcement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0838/,INCLUDED — indexed issue text; visual comparison pending.,"Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed French-language text for Bicross — October 1982 — Issue 2. This record preserves an issue-specific source occurrence through English paraphrase while retaining original names, dates, model codes, French-franc amounts, and uncertainty. Page-image comparison remains required before exact-layout quotation or visual identity merging."
PKR-CLM-CAT-008,Source record,EPH-0843,Gilles Burgat lightweight bicycle-trial project,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0843/,INCLUDED — indexed issue text; visual comparison pending.,"Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed French-language text for Bicross — October 1982 — Issue 2. This record preserves an issue-specific source occurrence through English paraphrase while retaining original names, dates, model codes, French-franc amounts, and uncertainty. Page-image comparison remains required before exact-layout quotation or visual identity merging."
PKR-CLM-CAT-008,Source record,EPH-0849,JT Hi-Flyers BMX competition shoe announcement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0849/,INCLUDED — indexed issue text; visual comparison pending.,"Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed French-language text for Bicross — October 1982 — Issue 2. This record preserves an issue-specific source occurrence through English paraphrase while retaining original names, dates, model codes, French-franc amounts, and uncertainty. Page-image comparison remains required before exact-layout quotation or visual identity merging."
PKR-CLM-CAT-008,Source record,EPH-0890,Gilles Burgat lightweight bicycle-trial prototype,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0890/,INCLUDED — indexed issue text; visual comparison pending.,"Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed French-language text for Bicross — November 1982 — Issue 3. This record preserves an issue-specific source occurrence through English paraphrase while retaining original names, dates, model codes, French-franc amounts, and uncertainty. Page-image comparison remains required before exact-layout quotation or visual identity merging."
PKR-CLM-CAT-008,Source record,EPH-0918,Pioner adjustable-geometry and dual-freewheel BMX system,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0918/,INCLUDED — indexed issue text; visual comparison pending.,"Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed French-language text for Bicross — November 1982 — Issue 3. This record preserves an issue-specific source occurrence through English paraphrase while retaining original names, dates, model codes, French-franc amounts, and uncertainty. Page-image comparison remains required before exact-layout quotation or visual identity merging."
PKR-CLM-CAT-008,Source record,EPH-0928,Mady Enterprise build-it-yourself BMX kit,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0928/,INCLUDED — indexed issue text; visual comparison pending.,"Primary Category: Product announcements and technical material. Exact Object Type: Product announcement / kit. PreviousPage exposes indexed French-language text for Bicross — November 1982 — Issue 3. This record preserves an issue-specific source occurrence through English paraphrase while retaining original names, dates, model codes, French-franc amounts, and uncertainty. Page-image comparison remains required before exact-layout quotation or visual identity merging."
PKR-CLM-CAT-009,Source record,EPH-0039,Vintage Mongoose catalog and dealer-price archive,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0039/,INCLUDED — discovery hub,Primary Category: Editorial tests and historical documentation. Exact Object Type: Archive collection. Archive stewardship does not automatically grant republication rights for each scan.
PKR-CLM-CAT-009,Source record,EPH-0043,PK Ripper late-1970s debut,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0043/,INCLUDED WITH ATTRIBUTION,"Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. Current marketing history supports a broad debut claim, not an exact first advertisement or catalog page."
PKR-CLM-CAT-009,Source record,EPH-0048,Fullerton-era Torker model archive,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0048/,INCLUDED — discovery and verification hub,Primary Category: Editorial tests and historical documentation. Exact Object Type: Model archive. Modern official synthesis draws from BMXMuseum and period magazines; each underlying claim should retain source attribution.
PKR-CLM-CAT-009,Source record,EPH-0073,Diamond Back Silver Streak test report and projected retail price,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0073/,INCLUDED — indexed issue text; verify page image before exact-layout quotation.,"Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike, April/May 1982, Volume 2 Number 1. This record preserves the source occurrence and paraphrased factual details; visual layout and OCR alignment should be checked against the page image before exact quotation."
PKR-CLM-CAT-009,Source record,EPH-0087,Guisborough national race report,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0087/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0089,GT Pro 4 road and race test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0089/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0094,Neal Stevens State of the Art feature,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0094/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0105,Race Inc Aero special feature,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0105/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0106,SJK British chromoly race-bike test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0106/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — June/July 1982 — Volume 2 Number 2. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0113,Home-built Diamond Back II project letter,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0113/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — August/September 1982 — Volume 2 Number 3. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0115,ACS experimental 26-inch Z-rim production note,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0115/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — August/September 1982 — Volume 2 Number 3. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0120,PK Ripper editorial test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0120/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — August/September 1982 — Volume 2 Number 3. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0121,Ammaco BMX thrash test,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0121/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — August/September 1982 — Volume 2 Number 3. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0131,Profile mini BMX build feature,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0131/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Product-history object. PreviousPage exposes indexed text for BMX Action Bike — August/September 1982 — Volume 2 Number 3. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
PKR-CLM-CAT-009,Source record,EPH-0141,BMX track-openings and construction logbook,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0141/,INCLUDED — indexed issue text; visual comparison pending.,Primary Category: Editorial tests and historical documentation. Exact Object Type: Archive collection. PreviousPage exposes indexed text for BMX Action Bike — October/November 1982 — Volume 2 Number 4. This record preserves an issue-specific source occurrence and paraphrased factual details. Page-image comparison remains required before exact-layout quotation or visual identity merging.
